Date,Open,High,Low,Close,Volume
2024-05-29,28.14,28.41,27.49,27.8,3425484.0
2024-05-30,27.84,28.28,27.31,27.91,3221173.0
2024-05-31,27.85,28.91,27.64,28.33,3315698.0
2024-06-03,28.63,30.1,28.49,29.69,7624228.0
2024-06-04,29.71,30.06,28.45,29.83,9146957.0
2024-06-05,30.01,30.2,28.76,28.77,7075208.0
2024-06-06,29.0,29.96,28.31,28.55,7132934.0
2024-06-07,28.47,28.54,26.37,27.23,10643161.0
2024-06-11,26.88,28.09,26.88,27.99,6104134.0
2024-06-12,27.95,29.23,27.82,29.1,6203134.0
2024-06-13,29.36,29.63,28.85,28.96,5269186.0
2024-06-14,29.07,30.66,29.02,30.32,9548712.0
2024-06-17,30.06,30.65,30.04,30.37,6332500.0
2024-06-18,30.46,31.2,30.17,31.04,6098448.0
2024-06-19,31.04,31.45,30.62,30.83,4442777.0
2024-06-20,30.7,31.14,30.21,30.32,4354883.0
2024-06-21,30.18,30.83,29.6,30.47,4274784.0
2024-06-24,30.42,30.69,29.54,29.57,4771290.0
2024-06-25,29.57,29.61,27.96,28.15,8896058.0
2024-06-26,28.57,29.0,27.75,28.79,4773568.0
2024-06-27,28.67,29.07,27.72,27.77,4650214.0
2024-06-28,27.72,29.42,27.6,28.97,5840326.0
2024-07-01,28.97,31.18,28.92,31.11,9545430.0
2024-07-02,30.79,32.09,30.79,31.76,10506003.0
2024-07-03,31.78,33.8,31.61,32.36,11876114.0
2024-07-04,32.38,34.05,32.18,32.87,10524627.0
2024-07-05,32.93,33.24,31.9,33.08,7535936.0
2024-07-08,32.92,33.24,31.92,32.17,6569200.0
2024-07-09,32.37,34.62,31.6,34.45,12829580.0
2024-07-10,34.31,35.88,33.54,35.75,13855346.0
2024-07-11,35.98,36.93,34.91,36.86,12429169.0
2024-07-12,35.58,38.57,35.07,37.7,12168036.0
2024-07-15,37.81,38.36,36.63,37.77,8456997.0
2024-07-16,37.59,38.01,36.23,37.74,11659860.0
2024-07-17,37.71,38.23,35.73,35.82,11409911.0
2024-07-18,35.14,35.56,34.05,35.31,9779190.0
2024-07-19,34.92,35.6,34.37,34.59,7468533.0
2024-07-22,34.56,35.21,33.8,34.76,7572835.0
2024-07-23,36.01,36.77,34.1,34.32,12014787.0
2024-07-24,34.43,35.83,33.44,33.99,11157818.0
2024-07-25,33.54,33.56,31.92,32.87,10536986.0
2024-07-26,32.95,33.21,32.14,32.86,5918789.0
2024-07-29,32.76,33.48,32.18,33.11,6834663.0
2024-07-30,32.78,32.82,31.76,32.06,7440873.0
2024-07-31,31.7,33.29,31.26,32.87,8933242.0
2024-08-01,33.87,33.89,32.63,32.65,7747033.0
2024-08-02,31.82,32.34,29.48,29.68,17070618.0
2024-08-05,28.72,29.17,26.93,26.93,12694201.0
2024-08-06,27.7,27.93,26.58,27.08,9085070.0
2024-08-07,26.94,27.87,26.62,27.01,7925781.0
2024-08-08,26.68,27.36,26.18,27.07,6155700.0
2024-08-09,28.46,29.48,27.6,28.26,14304256.0
2024-08-12,28.25,28.87,27.84,27.99,8827463.0
2024-08-13,28.0,28.87,27.69,28.02,7155525.0
2024-08-14,28.13,29.16,28.07,28.36,8833500.0
2024-08-15,28.22,28.47,27.46,27.63,7592004.0
2024-08-16,27.8,28.55,27.67,27.83,6420916.0
2024-08-19,27.63,28.05,27.24,27.29,5406049.0
2024-08-20,27.7,27.83,26.83,26.94,4137490.0
2024-08-21,26.87,27.56,26.78,26.93,4264790.0
2024-08-22,26.93,27.02,26.25,26.76,4474295.0
2024-08-23,26.49,26.8,26.28,26.4,3395903.0
2024-08-26,26.9,27.19,26.43,26.64,6168205.0
2024-08-27,26.42,26.43,25.2,25.41,8802094.0
2024-08-28,25.31,25.8,25.03,25.18,5593800.0
2024-08-29,24.78,25.86,23.99,25.27,9653243.0
2024-08-30,25.11,26.66,24.92,26.19,12751377.0
2024-09-02,26.67,26.86,24.58,24.58,9853885.0
2024-09-03,24.44,25.06,24.35,24.71,7562400.0
2024-09-04,24.09,24.6,23.79,24.2,5842372.0
2024-09-05,24.33,24.8,23.87,24.26,6058443.0
2024-09-06,24.32,24.4,23.69,23.69,5011416.0
2024-09-09,23.63,23.89,23.25,23.74,5182800.0
2024-09-10,23.68,23.93,23.23,23.69,4830206.0
2024-09-11,23.68,24.58,23.55,23.91,6586200.0
2024-09-12,24.5,24.55,23.02,23.03,8436219.0
2024-09-13,23.03,23.87,23.03,23.07,7930065.0
2024-09-18,23.04,23.3,22.47,22.98,4873800.0
2024-09-19,22.98,23.3,22.52,22.7,6447126.0
2024-09-20,22.85,23.63,22.8,23.06,7341147.0
2024-09-23,23.07,24.01,22.83,23.1,8564050.0
2024-09-24,23.2,24.79,22.6,24.74,14162662.0
2024-09-25,25.2,26.09,24.56,24.58,15989616.0
2024-09-26,24.69,26.24,24.22,26.21,16508322.0
2024-09-27,26.41,30.14,26.25,29.31,19958976.0
2024-09-30,30.9,35.14,30.48,35.04,20483120.0
2024-10-08,41.02,42.05,36.39,42.05,26220364.0
2024-10-09,39.47,41.57,36.1,37.41,23502837.0
2024-10-10,38.57,39.92,36.44,37.56,14642952.0
2024-10-11,36.88,37.56,34.05,36.44,15474634.0
2024-10-14,36.94,41.09,36.79,40.36,18570181.0
2024-10-15,39.71,40.91,38.17,38.27,14033021.0
2024-10-16,37.1,38.35,36.99,37.61,8943073.0
2024-10-17,38.12,39.94,37.44,38.67,12884047.0
2024-10-18,38.52,43.54,38.39,41.62,19668663.0
2024-10-21,42.44,48.28,41.78,44.43,20216660.0
2024-10-22,43.57,46.35,43.2,44.35,14443328.0
2024-10-23,43.91,45.41,42.74,43.14,11536594.0
2024-10-24,42.2,43.61,41.42,42.69,10037767.0
2024-10-25,44.22,44.51,39.86,40.01,21805719.0
2024-10-28,39.54,39.98,38.05,39.59,15564008.0
2024-10-29,39.21,39.34,37.61,37.89,15978050.0
2024-10-30,38.07,38.62,36.68,37.28,12794787.0
2024-10-31,37.21,38.45,36.59,37.25,14174349.0
2024-11-01,37.0,37.23,35.37,35.76,12548097.0
2024-11-04,35.76,38.26,35.73,38.26,16212243.0
2024-11-05,38.26,41.45,37.97,41.23,20100699.0
2024-11-06,41.17,43.82,40.27,42.67,20177407.0
2024-11-07,42.18,46.72,41.94,46.65,19428107.0
2024-11-08,46.76,49.54,45.67,46.5,17928081.0
2024-11-11,45.75,47.79,45.08,46.94,13868963.0
2024-11-12,47.64,47.9,45.61,46.5,13008190.0
2024-11-13,45.8,47.74,45.58,46.44,11815958.0
2024-11-14,45.75,47.09,43.47,43.61,15439755.0
2024-11-15,43.44,44.83,42.19,42.35,11625799.0
2024-11-18,42.44,44.14,40.51,42.39,12543100.0
2024-11-19,42.81,44.61,42.33,44.35,11198600.0
2024-11-20,44.19,44.97,43.7,44.69,10421301.0
2024-11-21,44.55,45.99,44.12,44.91,9031335.0
2024-11-22,45.94,46.85,43.08,43.33,12067013.0
2024-11-25,43.74,44.19,41.13,42.02,9916596.0
2024-11-26,41.88,42.45,40.87,41.48,7877400.0
2024-11-27,41.23,42.01,40.06,41.68,8367820.0
2024-11-28,41.69,45.57,40.66,44.8,14799066.0
2024-11-29,44.98,47.16,44.5,46.32,13824139.0
2024-12-02,46.24,47.05,45.17,45.47,12150623.0
2024-12-03,45.47,46.19,44.65,45.15,7673229.0
2024-12-04,45.13,46.13,44.58,45.18,7054874.0
2024-12-05,44.82,46.45,44.53,45.75,7618504.0
2024-12-06,45.76,54.69,44.36,52.85,21484286.0
2024-12-09,52.91,53.87,51.45,53.75,14123321.0
2024-12-10,55.16,55.19,50.16,50.62,16831981.0
2024-12-11,49.8,52.6,49.24,51.72,11821588.0
2024-12-12,51.74,56.82,51.38,54.74,14361927.0
2024-12-13,54.38,55.15,52.29,52.43,12069599.0
2024-12-16,52.25,53.77,50.82,52.37,9308116.0
2024-12-17,52.3,53.62,50.26,50.75,9350426.0
2024-12-18,50.82,51.78,49.47,51.4,6476775.0
2024-12-19,50.32,53.08,50.07,52.89,8447962.0
2024-12-20,52.6,58.7,52.53,56.16,14430040.0
2024-12-23,55.92,57.45,55.14,56.16,10543739.0
2024-12-24,55.91,56.4,53.36,53.92,12570719.0
2024-12-25,50.82,52.8,48.38,48.38,20782124.0
2024-12-26,48.22,51.27,48.03,49.86,12051837.0
2024-12-27,50.31,51.79,49.75,51.13,9642920.0
2024-12-30,51.84,56.2,50.56,54.3,15632627.0
2024-12-31,54.41,56.07,53.77,54.33,13002192.0
2025-01-02,54.17,55.79,51.99,52.65,11595100.0
2025-01-03,52.86,53.62,50.66,51.63,9305500.0
2025-01-06,52.08,52.18,49.61,50.32,7822430.0
2025-01-07,50.32,53.36,50.13,52.95,8822300.0
2025-01-08,52.66,54.18,50.75,53.11,9193616.0
2025-01-09,52.6,54.27,52.42,52.99,7282075.0
2025-01-10,52.58,53.75,50.89,50.92,7866519.0
2025-01-13,50.05,51.33,48.83,49.76,6293312.0
2025-01-14,49.81,52.82,49.02,52.2,9190864.0
2025-01-15,52.13,53.67,50.21,52.34,9824406.0
2025-01-16,53.27,53.27,51.33,51.94,6523750.0
2025-01-17,51.84,53.77,51.84,52.64,7322126.0
2025-01-20,53.12,53.85,50.57,50.86,9953750.0
2025-01-21,51.43,55.34,51.2,54.49,14592229.0
2025-01-22,54.38,54.41,51.23,51.94,14438682.0
2025-01-23,52.35,53.51,50.72,50.72,11246100.0
2025-01-24,50.72,55.19,49.81,54.31,18346194.0
2025-01-27,54.31,54.51,45.98,46.39,26229046.0
2025-02-05,46.25,46.35,41.55,44.06,14629425.0
2025-02-06,44.47,46.25,44.17,45.24,11824425.0
2025-02-07,46.03,49.15,46.03,47.74,14800283.0
2025-02-10,48.03,48.94,47.26,48.07,13566303.0
2025-02-11,48.25,49.13,46.71,48.17,12128652.0
2025-02-12,47.95,50.31,47.47,48.99,11296018.0
2025-02-13,49.2,49.71,47.02,47.02,11486035.0
2025-02-14,47.47,49.0,46.76,47.89,10496977.0
2025-02-17,49.3,52.68,49.3,51.97,21476934.0
2025-02-18,51.94,52.17,48.79,49.1,14057877.0
2025-02-19,49.34,56.21,48.87,55.88,30499899.0
2025-02-20,55.0,56.0,53.44,55.38,17158207.0
2025-02-21,56.34,61.95,55.8,59.87,28169295.0
2025-02-24,61.78,62.92,59.72,60.48,20540190.0
2025-02-25,59.27,59.96,56.67,57.29,19250607.0
2025-02-26,57.87,60.23,56.01,58.96,17341178.0
2025-02-27,59.97,59.98,56.25,58.01,13341749.0
2025-02-28,57.56,58.99,55.76,56.97,13336126.0
2025-03-03,57.43,57.52,54.85,55.74,10153195.0
2025-03-04,54.67,56.92,54.24,55.4,9548359.0
2025-03-05,58.54,63.53,57.77,63.53,29118997.0
2025-03-06,66.07,67.6,59.41,62.31,39221700.0
2025-03-07,61.17,63.9,60.77,62.97,20099662.0
2025-03-10,63.59,66.07,61.66,65.05,18364337.0
2025-03-11,63.52,65.3,62.66,64.86,12225822.0
2025-03-12,65.57,70.14,65.09,65.44,19063513.0
2025-03-13,65.38,66.69,63.39,65.04,13129913.0
2025-03-14,64.94,67.25,62.85,66.09,12380658.0
2025-03-17,65.97,69.41,64.6,67.34,16658953.0
2025-03-18,67.6,72.11,67.1,70.49,16926801.0
2025-03-19,69.67,69.67,66.32,66.52,13559584.0
2025-03-20,64.55,65.36,61.76,63.12,12378215.0
2025-03-21,63.12,63.67,59.97,60.31,11408634.0
2025-03-24,60.39,61.38,59.72,61.26,7952333.0
2025-03-25,61.45,61.45,57.38,57.88,11809844.0
2025-03-26,57.58,59.66,57.54,58.53,6464600.0
2025-03-27,57.94,59.21,57.94,57.95,5424034.0
2025-03-28,58.16,59.72,57.82,57.97,5990601.0
2025-03-31,57.6,59.48,56.98,59.29,7594483.0
2025-04-01,58.45,58.73,56.37,57.34,9359600.0
2025-04-02,57.31,59.53,57.23,59.3,8025461.0
2025-04-03,59.66,59.9,57.49,58.79,7671121.0
2025-04-07,53.36,54.87,47.03,47.03,12803059.0
2025-04-08,47.71,49.3,43.91,46.2,16434792.0
2025-04-09,44.22,47.59,41.17,46.53,13399500.0
2025-04-10,49.3,51.58,48.63,49.25,12876227.0
2025-04-11,48.37,53.81,48.22,52.65,13013500.0
2025-04-14,54.38,54.64,52.35,52.6,8414682.0
2025-04-15,52.61,53.1,51.64,52.22,4872913.0
2025-04-16,52.65,52.86,48.74,49.99,8509964.0
2025-04-17,49.99,51.13,49.41,49.58,5339634.0
2025-04-18,50.32,52.6,49.92,50.62,7456484.0
2025-04-21,50.06,52.86,49.35,52.32,7876997.0
2025-04-22,51.84,52.35,50.1,50.1,6895300.0
2025-04-23,51.33,52.84,50.71,51.92,8030100.0
2025-04-24,51.92,52.27,50.09,50.76,6052486.0
2025-04-25,50.83,53.11,50.61,51.7,7009586.0
2025-04-28,51.84,53.11,50.92,51.08,6328500.0
2025-04-29,49.59,51.53,47.77,50.87,9787321.0
2025-04-30,51.09,53.82,50.57,53.16,10126797.0
2025-05-06,54.23,55.88,53.94,55.22,9476800.0
2025-05-07,56.01,56.84,54.53,55.4,7158840.0
2025-05-08,54.89,55.51,53.88,54.19,7031500.0
2025-05-09,54.34,54.84,53.69,54.17,4918209.0
2025-05-12,54.86,56.99,54.85,56.69,9268880.0
2025-05-13,58.51,58.72,56.51,56.7,9012920.0
2025-05-14,56.79,59.22,56.72,57.36,10528800.0
2025-05-15,57.25,57.25,54.34,54.6,9808484.0
2025-05-16,54.28,55.12,53.95,54.3,6348700.0
2025-05-19,53.13,53.5,51.69,52.71,9038460.0
2025-05-20,53.29,54.1,52.44,53.86,5981833.0
2025-05-21,53.45,53.84,52.47,52.79,5292178.0
2025-05-22,52.78,53.7,52.08,52.08,4986120.0
2025-05-23,52.47,52.54,50.87,50.94,5970730.0
2025-05-26,50.72,51.98,50.66,51.61,5086280.0
2025-05-27,51.37,51.73,50.44,50.86,4329649.0
2025-05-28,53.3,58.23,52.08,56.87,22962703.0
2025-05-29,56.19,57.92,55.87,57.11,13232517.0
2025-05-30,56.72,57.62,54.7,56.15,9246344.0
2025-06-03,55.44,57.22,55.4,56.09,7189271.0
2025-06-04,57.22,59.19,56.83,58.37,13778474.0
2025-06-05,58.37,62.21,58.06,61.68,14881975.0
2025-06-06,60.65,62.24,60.2,60.94,12169785.0
2025-06-09,60.95,62.49,60.28,62.19,11460154.0
2025-06-10,62.5,62.69,59.7,60.03,12800379.0
2025-06-11,60.03,61.57,60.03,60.5,8750703.0
2025-06-12,60.45,61.36,59.17,59.8,11442546.0
2025-06-13,59.29,60.87,57.44,58.93,24094719.0
2025-06-16,58.36,59.32,57.72,57.99,8618958.0
2025-06-17,58.36,58.63,56.98,57.33,6402420.0
2025-06-18,57.33,59.76,57.01,58.9,7918540.0
2025-06-19,58.9,60.15,57.79,57.94,6819662.0
2025-06-20,58.16,58.29,56.01,56.11,5688423.0
2025-06-23,54.94,56.11,54.8,55.79,6664600.0
2025-06-24,56.08,58.16,56.03,57.44,7714800.0
2025-06-25,58.49,61.0,58.15,60.48,14370597.0
2025-06-26,60.79,64.93,59.29,61.0,14300955.0
2025-06-27,61.36,62.47,59.39,61.62,11505891.0
2025-06-30,61.85,63.16,61.14,61.4,10479345.0
2025-07-01,61.0,62.98,60.69,61.15,9663225.0
2025-07-02,60.68,61.13,59.49,59.8,6242638.0
2025-07-03,60.2,60.86,59.39,59.58,5723400.0
2025-07-04,59.93,61.29,59.34,59.65,9728514.0
2025-07-07,59.08,59.08,57.09,57.93,7278180.0
2025-07-08,57.93,60.29,57.86,60.25,8316840.0
2025-07-09,60.25,60.75,58.83,59.1,5989880.0
2025-07-10,59.41,59.5,57.94,58.51,4554595.0
2025-07-11,58.27,58.8,57.5,58.34,5165532.0
2025-07-14,57.91,58.63,57.82,58.33,3958740.0
2025-07-15,58.29,60.83,58.29,60.12,10584795.0
2025-07-16,60.9,61.0,58.15,58.38,10380315.0
2025-07-17,58.01,59.93,57.86,59.46,6924134.0
2025-07-18,59.15,59.72,58.33,58.47,7480346.0
2025-07-21,58.28,58.45,57.71,57.96,5830203.0
2025-07-22,57.44,57.75,56.14,57.16,9259656.0
2025-07-23,57.08,58.17,56.91,57.44,5747580.0
2025-07-24,57.56,59.17,57.26,58.28,6509835.0
2025-07-25,58.28,58.29,56.94,57.79,6715036.0
2025-07-28,57.44,57.91,57.0,57.02,6120220.0
2025-07-29,57.08,58.45,56.94,57.94,7705863.0
2025-07-30,58.08,58.14,55.72,56.24,9199060.0
2025-07-31,55.89,57.01,54.94,55.05,8374312.0
2025-08-01,54.7,55.41,53.81,54.3,6504354.0
2025-08-04,54.04,56.72,53.98,56.26,8772312.0
2025-08-05,56.01,56.49,55.84,56.24,4424073.0
2025-08-06,56.02,56.72,55.79,56.06,5282898.0
2025-08-07,56.24,57.24,55.63,55.67,5818978.0
2025-08-08,56.12,56.14,54.8,54.86,6336091.0
2025-08-11,54.72,55.97,54.7,54.92,5992119.0
2025-08-12,58.77,61.79,57.44,61.12,31466311.0
2025-08-13,60.63,61.9,60.15,61.76,18407454.0
2025-08-14,61.45,62.48,60.43,61.25,13918500.0
2025-08-15,62.42,64.21,61.27,63.67,19353878.0
2025-08-18,66.75,69.46,66.07,67.64,21916730.0
2025-08-19,67.79,72.06,67.78,69.79,25258069.0
2025-08-20,68.0,69.84,66.83,69.38,16881058.0
2025-08-21,69.21,70.28,67.14,67.7,13927271.0
2025-08-22,67.08,70.99,67.08,70.01,16035643.0
2025-08-25,77.76,79.91,74.21,76.63,32781149.0
2025-08-26,75.33,77.68,71.98,72.05,27924350.0
2025-08-27,72.06,74.82,70.71,71.13,21906720.0
2025-08-28,69.71,72.59,68.74,72.58,18638647.0
2025-08-29,74.45,74.6,69.92,71.46,15979012.0
2025-09-01,72.38,76.22,72.14,75.07,22756964.0
2025-09-02,74.7,78.46,74.14,75.09,25033366.0
2025-09-03,74.44,79.07,73.49,75.24,20773776.0
2025-09-04,76.7,77.41,66.71,68.49,24081986.0
2025-09-05,68.49,74.77,67.5,74.2,19817597.0
2025-09-08,74.92,81.62,74.33,80.37,29557909.0
2025-09-09,79.2,82.76,77.99,82.06,22433337.0
2025-09-10,84.89,94.18,82.76,91.33,34541596.0
2025-09-11,92.75,98.59,89.19,97.78,32054328.0
2025-09-12,97.3,99.57,94.89,98.68,25862050.0
2025-09-15,98.03,101.17,95.61,99.04,22668731.0
2025-09-16,99.6,114.94,98.75,112.01,36131433.0
2025-09-17,111.45,119.7,110.46,119.58,27049767.0
2025-09-18,117.01,121.29,112.73,116.31,26549770.0
2025-09-19,117.01,120.58,115.59,116.61,18686098.0
2025-09-22,116.36,127.42,116.36,124.88,22321615.0
2025-09-23,124.86,128.14,116.22,120.57,26127354.0
2025-09-24,119.15,124.43,117.03,122.72,17141615.0
2025-09-25,123.43,124.06,117.46,119.72,16145804.0
2025-09-26,119.05,119.71,114.32,115.16,21398104.0
2025-09-29,115.97,132.64,115.96,129.26,23306967.0
2025-09-30,129.14,131.25,127.21,129.85,18819923.0
2025-10-09,129.85,130.54,122.99,124.9,18106005.0
2025-10-10,124.99,126.29,119.87,121.58,14336555.0
2025-10-13,113.44,117.01,109.91,114.04,19742915.0
2025-10-14,115.61,116.79,103.46,104.16,21898912.0
2025-10-15,104.5,109.73,103.45,109.73,13171136.0
2025-10-16,108.56,114.16,108.45,111.03,15715873.0
2025-10-17,111.05,112.02,105.45,105.85,10461236.0
2025-10-20,109.16,113.44,106.2,109.79,13243317.0
2025-10-21,109.73,113.63,107.83,112.76,14170268.0
2025-10-22,112.02,112.95,108.81,111.22,10627299.0
2025-10-23,111.18,111.93,107.79,111.01,8585642.0
2025-10-24,113.44,116.21,110.23,114.58,15397676.0
2025-10-27,116.86,122.28,114.99,120.98,24810105.0
2025-10-28,118.8,128.43,118.29,125.22,20876475.0
2025-10-29,126.31,127.7,120.08,124.37,17294239.0
2025-10-30,121.07,124.55,117.62,119.0,16136807.0
2025-10-31,119.07,121.15,114.14,116.01,13554325.0
2025-11-03,116.01,118.13,112.2,116.56,11498051.0
2025-11-04,116.3,119.87,112.1,113.69,10180047.0
2025-11-05,110.63,113.09,109.13,111.95,8908942.0
2025-11-06,112.81,125.49,112.09,122.04,19009408.0
2025-11-07,119.94,124.53,119.87,120.87,12871692.0
2025-11-10,121.61,122.0,109.88,114.49,16615979.0
2025-11-11,115.29,116.79,112.37,112.73,10205234.0
2025-11-12,110.68,112.02,106.27,107.94,12863104.0
2025-11-13,108.29,115.57,107.3,114.96,13210752.0
2025-11-14,110.98,111.16,105.03,106.31,14430647.0
2025-11-17,106.31,107.74,104.56,105.95,8650757.0
2025-11-18,104.95,107.17,103.88,105.1,6738155.0
2025-11-19,104.89,106.6,102.86,104.24,6290907.0
2025-11-20,107.74,108.45,102.39,102.39,6539022.0
2025-11-21,98.46,99.88,91.68,92.76,18540668.0
2025-11-24,94.6,96.59,92.04,94.79,13323884.0
2025-11-25,98.38,102.23,97.63,98.54,10780882.0
2025-11-26,98.46,100.53,96.8,98.5,8325030.0
2025-11-27,98.54,102.16,97.97,98.11,7452534.0
2025-11-28,97.98,100.52,97.23,100.11,6379752.0
2025-12-01,100.03,102.11,99.09,100.08,7564358.0
2025-12-02,100.19,100.23,97.75,98.47,5338920.0
2025-12-03,98.48,100.46,96.96,97.47,5242021.0
2025-12-04,96.8,97.89,95.32,95.99,5773988.0
2025-12-05,96.52,99.6,95.29,98.76,6890341.0
2025-12-08,98.82,101.94,98.82,100.99,8445153.0
2025-12-09,101.0,105.72,100.99,102.54,13280149.0
2025-12-10,101.96,102.39,97.8,101.85,9523505.0
2025-12-11,101.8,104.42,100.87,100.92,9218617.0
2025-12-12,100.93,102.74,99.53,101.47,9291191.0
2025-12-15,99.92,102.03,98.16,101.0,7685707.0
2025-12-16,100.6,102.74,97.95,99.53,7633155.0
2025-12-17,102.04,104.38,97.36,101.47,14214138.0
2025-12-18,99.21,99.75,96.46,96.59,9920142.0
2025-12-19,98.08,98.63,95.47,95.56,7081349.0
2025-12-22,95.46,99.6,95.46,97.85,8841310.0
2025-12-23,97.08,98.1,96.09,96.43,6796531.0
2025-12-24,96.68,103.17,96.62,100.42,11198947.0
2025-12-25,101.32,101.47,98.6,100.74,7907559.0
