,Open,High,Low,Close,Volume
2025-11-11,70.32773327350084,71.32543132151919,70.32773327350084,70.70686340332031,2780400
2025-11-12,71.22565665974693,72.81200037216765,70.83655506481628,72.53263854980469,4300200
2025-11-13,72.35305419320277,72.35305419320277,66.58636108408089,66.88567352294922,6274100
2025-11-14,65.25942289995054,67.07523276254985,64.27169650437638,65.87799072265625,5337100
2025-11-17,65.60861909991162,66.32696283935861,62.815061804691325,63.2640266418457,4918000
2025-11-18,62.575614593414066,64.11207029953631,61.94706383983396,63.12434768676758,4146700
2025-11-19,63.37377398185899,64.8104576538612,63.28398101448912,64.411376953125,3073600
2025-11-20,66.09749135326011,67.17500700140566,61.12895585617022,61.41828918457031,5978600
2025-11-21,61.39833566838657,61.60785133440361,58.814297703095605,60.909461975097656,6901300
2025-11-24,61.37837662875314,62.56563578600865,61.019204767824604,62.28628158569336,4423000
2025-11-25,62.19649076954247,63.3139114153295,60.88950507620669,63.02457809448242,3034900
2025-11-26,63.76287830327635,64.54108532245698,63.3238925583939,64.042236328125,3547700
2025-11-28,64.85036494251963,65.12971914284059,64.2617268221049,64.87031555175781,2725000
2025-12-01,64.16108673814605,65.25990495115013,62.08331667862766,63.471824645996094,5982500
2025-12-02,64.1610869823056,64.23101157009354,63.08224395254156,63.52177047729492,5651000
2025-12-03,63.70157517912433,65.02015470226128,63.521768014468364,64.89029693603516,2400100
2025-12-04,64.92026528358262,66.1189822874667,64.76044092245645,65.87923431396484,3100500
2025-12-05,65.67945255604825,65.97913371505352,64.33090258294142,64.43079376220703,3154500
2025-12-08,64.5806360833019,65.79932831834964,64.13111433267142,65.73938751220703,2583500
2025-12-09,65.40974616964442,66.17891663990095,65.16999819190521,65.48965454101562,3147500
2025-12-10,65.67945390378517,67.05797049683788,65.30984814958884,66.59846496582031,3101600
2025-12-11,66.06903647890961,66.5485248307678,64.73047784953718,65.98912048339844,4002300
2025-12-12,65.92918257015802,65.92918257015802,62.51285402970345,64.08116912841797,5181100
2025-12-15,64.4707538236689,64.48074522827811,62.592769870595674,62.80254364013672,4701400
