Date,Open,High,Low,Close,Volume
2024-08-26,100.04082679307814,101.55133128211976,96.99995372945915,98.29183197021484,26752300
2024-08-27,96.48319833718593,97.87445006227247,96.06582509417355,97.2483901977539,17234600
2024-08-28,96.75151871448575,97.06951847073394,92.12063920855228,94.26714324951172,25564300
2024-08-29,95.95650484868004,97.36763571776345,94.39631753366474,94.97269439697266,18984300
2024-08-30,96.31426205835244,97.79495523053794,94.3963239787275,95.63851165771484,18819400
2024-09-03,93.04483184674382,93.29326940568903,87.75808089565824,88.02639770507812,28897200
2024-09-04,87.80776849043485,90.16295919953484,87.26120284643093,88.7319564819336,16356500
2024-09-05,87.54938316474829,90.1331319341135,87.21151176660813,88.8313217163086,13890700
2024-09-06,88.81145202030561,89.08970084417308,84.72713837152233,85.84013366699219,23587100
2024-09-09,87.30093894563635,87.41025205588203,84.47869248910332,85.7308120727539,20526400
2024-09-10,86.42645795616316,86.64508421791463,84.33958400785707,86.30720520019531,17019000
2024-09-11,87.64875796292223,90.2623256430913,85.54201255092426,90.08345031738281,20879600
2024-09-12,86.55564200922693,87.4798300103,83.59427062116043,86.66495513916016,30900000
2024-09-13,87.53944435962217,90.89832461475672,87.32082570203973,90.64988708496094,21267200
2024-09-16,86.69477731822116,87.68852765569366,85.38302717602599,86.6351547241211,26494300
2024-09-17,87.5096272588942,89.01019196210963,86.99288056718166,88.17544555664062,17744800
2024-09-18,87.44008434563126,88.64252126543019,86.16808521003281,86.80408477783203,20130600
2024-09-19,88.79158084230896,89.82508198326161,87.03264628486781,88.69220733642578,25208900
2024-09-20,87.84751844222528,90.40145613103279,87.77795623209092,90.33189392089844,28711000
2024-09-23,92.1007619691199,94.20751496538557,92.00138847287502,92.98519897460938,23394100
2024-09-24,94.1379546755126,94.40626387900494,92.18026567463195,93.41251373291016,23043200
2024-09-25,93.57152450175707,95.57889661336432,93.34295861484368,95.17145538330078,54762900
2024-09-26,112.39313678462867,114.08251653358188,106.85794893284489,109.1932601928711,107965900
2024-09-27,109.8093985269236,110.27646234006686,106.36108407504034,106.8281478881836,42960200
2024-09-30,105.41702703545536,106.0828378751073,101.62090143068724,103.06183624267578,39544700
2024-10-01,102.75376685195057,103.54876242157414,98.32164210027813,99.68307495117188,34309800
2024-10-02,99.9613251453572,101.48176926168799,98.70920540020767,99.2259521484375,26334900
2024-10-03,98.84833565375104,101.88920890256504,98.77877344157922,101.18364715576172,22176700
2024-10-04,103.0022137646807,103.58852276633196,100.76627572745194,101.6109619140625,21911200
2024-10-07,101.63582908432078,104.05335366751004,100.2927497511062,102.3819808959961,21749300
2024-10-08,101.65572438738508,102.41182702453251,100.74044664203488,102.01387786865234,18858300
2024-10-09,101.72535788012954,101.76515355198823,99.8052603568751,101.17817687988281,18442700
2024-10-10,100.84987869942803,106.03314555803443,100.33254254099887,105.14771270751953,27605600
2024-10-11,104.50105530573084,107.09766436659407,104.45130881266483,106.37140655517578,19133900
2024-10-14,107.25683922420745,108.15222296549982,106.25202686088132,107.78411865234375,15021900
2024-10-15,107.30658178936798,108.9282156907269,102.1830044036373,103.78474426269531,23419100
2024-10-16,105.4760170956703,109.0674951012275,105.06812471758073,108.67949676513672,20450900
2024-10-17,110.76871109686138,113.55434734000667,110.44041009461954,111.4750747680664,26584800
2024-10-18,111.17662423904255,112.32072524590578,109.29632220812564,110.57970428466797,16700400
2024-10-21,110.52995697631007,110.56975265167436,107.13745724667997,108.52032470703125,14829400
2024-10-22,107.68462786289282,107.9631899928422,105.8242275277671,107.26678466796875,13758100
2024-10-23,106.01324845712509,106.55047867987727,103.0087471264542,104.51100158691406,15174700
2024-10-24,106.23211728173335,106.97826907862537,105.00843258536965,106.3017578125,13206300
2024-10-25,107.78410964869612,109.31620890242517,107.16729569308015,107.3563232421875,12265000
2024-10-28,106.232114528044,107.62493269752163,105.77447568197604,105.8441162109375,12381000
2024-10-29,106.043085640132,108.19200637560105,105.05816743149951,107.62493133544922,15164600
2024-10-30,105.714781820642,106.25201199022861,103.10822231418435,103.54596710205078,14321800
2024-10-31,101.67562174163157,101.96413469928673,98.56168410666234,99.13871002197266,19830300
2024-11-01,99.4869035361665,100.09377425495698,98.86013877637807,99.21829223632812,13623400
2024-11-04,100.97921509409623,103.2574662765072,100.48178053698246,101.20803833007812,15765800
2024-11-05,101.47665447896962,105.07808357630124,101.26773286587225,104.94874572753906,12071900
2024-11-06,107.82390746893114,111.74369404796384,106.45099087979341,111.25621032714844,20304500
2024-11-07,111.98247249522986,113.27580546559886,110.79858333215307,112.82811737060547,13569800
2024-11-08,111.56462553983974,113.71354654072714,110.00268128262499,111.32585906982422,13045700
2024-11-11,110.38070809227672,110.93783987132788,106.22215553524985,108.09251403808594,14479700
2024-11-12,104.46125590389455,104.55079047992128,101.54628912601402,103.56587219238281,21859700
2024-11-13,102.27253811627284,102.80976070673078,99.30782510206053,99.40731048583984,18416200
2024-11-14,100.7702863500327,101.76515539376064,98.05429052094611,98.67111206054688,18459700
2024-11-15,97.04948618696841,97.69614504606659,95.14928251475948,95.84568786621094,18518300
2024-11-18,96.05460078486834,97.56679825901877,95.03983019871339,97.00967407226562,14236400
2024-11-19,96.50229603938963,97.67624179997358,96.01481233930555,97.22855377197266,14160300
2024-11-20,97.47728179352295,98.02445526702805,96.03471698464769,97.86528015136719,10490600
2024-11-21,99.58639451300208,102.76002934287126,97.55686065608485,102.23274993896484,18915200
2024-11-22,101.83480303607901,103.17787482087174,101.12844687652505,102.11336517333984,12063700
2024-11-25,103.3171439938796,105.85406297658855,103.27734832310301,103.94391632080078,22837900
2024-11-26,103.46638067679773,104.1826876036153,99.79531147198185,101.27767181396484,19275700
2024-11-27,100.42209094539747,100.52157633889564,96.1441507127353,97.6961441040039,17046400
2024-11-29,96.74106211415653,97.69613546977932,95.60691202996396,97.44741821289062,13729400
2024-12-02,97.09921194597719,99.57643360682891,97.0295714202584,98.04434204101562,16525600
2024-12-03,100.6011671077397,103.14802959975243,99.11880666927229,99.32772827148438,23479700
2024-12-04,100.25294682230454,102.87940799236985,99.28793025817897,102.67047882080078,16306200
2024-12-05,103.34700585286683,103.71511017542767,100.09378703167825,100.35245513916016,13448900
2024-12-06,100.36238885386503,101.66567249439869,99.51675166405987,100.6509017944336,12381000
2024-12-09,100.13358562759858,103.96383049625271,99.85502346846003,102.29244995117188,14141900
2024-12-10,104.42145940507996,104.46125507974972,96.77091362797866,97.5966567993164,23548500
2024-12-11,98.98946887870773,102.13325866933063,97.79562907405884,101.53633117675781,15248400
2024-12-12,100.8797290498746,101.45675495406351,97.25840610467003,97.7359390258789,19334900
2024-12-13,100.25295606074661,102.67048828202164,99.15860156668464,101.97408294677734,23926000
2024-12-16,105.06812422652396,110.5597982126223,104.00361461371828,107.70452880859375,42741200
2024-12-17,109.18687894813269,109.9230799246546,107.12750030483936,108.04277801513672,35811500
2024-12-18,109.68430654495567,111.46512295433845,102.20289505275491,103.36688995361328,63024300
2024-12-19,89.61780665141963,90.53308436398932,84.17587168455105,86.64314270019531,91396800
2024-12-20,84.97177537712479,89.78693828563311,83.11136738597438,89.65760803222656,49578400
2024-12-23,89.53822095311307,90.63257546893465,87.94643187644087,89.25965881347656,26041500
2024-12-24,89.12037844781979,89.2397578856078,87.77730664096097,88.82191467285156,13021300
2024-12-26,88.04591915305056,90.1649876950919,87.6479699778118,89.35914611816406,14468200
2024-12-27,88.5433438372731,89.03082753762449,87.13063163366384,88.17523956298828,19422600
2024-12-30,86.65610352249679,86.71587839213575,84.25535779507652,84.98255157470703,22022900
2024-12-31,85.11206089988342,86.0683752515538,83.76723648023953,83.83697509765625,18691500
2025-01-02,84.65382587243684,87.31357582707344,84.41474158879187,86.99480438232422,18860000
2025-01-03,87.61241868692903,89.85378251735189,87.1741127059438,89.52505493164062,17484600
2025-01-06,95.20317393449923,101.13033304491114,95.11352302901604,98.87901306152344,42903300
2025-01-07,103.01307944385016,106.33029194839695,100.77171574072142,101.51883697509766,53570000
2025-01-08,102.42533418748853,103.08280448370681,97.92268715319071,99.02842712402344,33516900
2025-01-10,97.74338363161728,100.39316966307236,96.49818157169604,98.95869445800781,20512600
